Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Curtailed
03-07 00:00,425.952,746.5532016667394,746.5532016667394,False
03-07 01:00,574.758,742.2036177769531,742.2036177769531,False
03-07 02:00,502.142,736.9847532668967,736.9847532668967,False
03-07 03:00,283.38,748.2681039903847,748.2681039903847,False
03-07 04:00,828.374,756.6058025753091,756.6058025753091,False
03-07 05:00,597.229,767.0743536900173,767.0743536900173,False
03-07 06:00,620.266,850.537,850.537,False
03-07 07:00,830.692,850.537,850.537,False
03-07 08:00,601.685,850.537,850.537,False
03-07 09:00,325.29,850.537,850.537,False
03-07 10:00,361.889,850.537,850.537,False
03-07 11:00,828.917,850.537,850.537,False
03-07 12:00,692.636,850.537,850.537,False
03-07 13:00,828.309,850.537,850.537,False
03-07 14:00,794.555,850.537,850.537,False
03-07 15:00,830.692,850.537,850.537,False
03-07 16:00,830.692,850.5370000000001,850.5370000000001,False
03-07 17:00,830.692,850.5370000000001,850.5370000000001,False
03-07 18:00,501.199,850.537,850.537,False
03-07 19:00,572.902,781.8994687828504,781.8994687828504,False
03-07 20:00,683.428,0.0,0.0,False
03-07 21:00,798.14,771.0045841285969,771.0045841285969,False
03-07 22:00,544.019,850.537,850.537,False
03-07 23:00,530.587,760.1524130537231,760.1524130537231,False
03-08 00:00,424.348,748.5298390003961,748.5298390003961,False
03-08 01:00,231.867,646.1816351351353,646.1816351351353,False
03-08 02:00,188.323,756.392292033627,756.392292033627,False
03-08 03:00,242.693,2277.021,414.8420737060325,False
03-08 04:00,340.021,2277.021,433.55999781989345,False
03-08 05:00,314.147,776.1964559839257,776.1964559839257,False
03-08 06:00,462.87,789.3784523001096,789.3784523001096,False
03-08 07:00,506.219,850.537,850.537,False
03-08 08:00,565.694,850.537,850.537,False
03-08 09:00,349.886,850.537,850.537,False
03-08 10:00,322.842,850.537,850.537,False
03-08 11:00,385.602,850.537,850.537,False
03-08 12:00,830.692,850.537,850.537,False
03-08 13:00,830.692,850.5369999999999,850.5369999999999,False
03-08 14:00,830.692,850.537,850.537,False
03-08 15:00,830.692,850.537,850.537,False
03-08 16:00,830.692,2277.021,502.9834676880275,False
03-08 17:00,830.692,0.0,0.0,False
03-08 18:00,830.692,850.537,850.537,False
03-08 19:00,830.692,850.537,850.537,False
03-08 20:00,830.692,850.537,850.537,False
03-08 21:00,830.692,850.537,850.537,False
03-08 22:00,830.692,850.537,850.537,False
03-08 23:00,830.692,850.5369999999999,850.5369999999999,False
03-09 00:00,830.692,850.537,850.537,False
03-09 01:00,830.692,850.537,850.537,False
03-09 02:00,830.692,850.537,850.537,False
03-09 03:00,830.692,850.537,850.537,False
03-09 04:00,830.692,850.537,850.537,False
03-09 05:00,830.692,850.537,850.537,False
03-09 06:00,755.442,850.537,850.537,False
03-09 07:00,601.034,850.537,850.537,False
03-09 08:00,427.827,850.537,850.537,False
03-09 09:00,232.709,850.537,850.537,False
03-09 10:00,205.476,850.537,850.537,False
03-09 11:00,159.128,850.537,850.537,False
03-09 12:00,285.195,752.0249020337301,752.0249020337301,False
03-09 13:00,286.049,743.4143704429986,743.4143704429986,False
03-09 14:00,720.867,738.1685290776154,738.1685290776154,False
03-09 15:00,830.692,725.013748027536,725.013748027536,False
03-09 16:00,509.611,730.0939537467134,730.0939537467134,False
03-09 17:00,290.932,850.537,850.537,False
03-09 18:00,319.833,850.537,850.537,False
03-09 19:00,68.36110000000001,850.537,850.537,False
03-09 20:00,64.7276,850.537,850.537,False
03-09 21:00,19.3523,850.537,850.537,False
03-09 22:00,0.0,850.537,850.537,False
03-09 23:00,0.0,850.537,850.537,False
03-10 00:00,0.0,850.537,850.537,False
03-10 01:00,0.0,850.537,850.537,False
03-10 02:00,0.0,850.537,850.537,False
03-10 03:00,119.201,850.537,850.537,False
03-10 04:00,93.6876,850.537,850.537,False
03-10 05:00,117.602,850.5370000000001,850.5370000000001,False
03-10 06:00,253.061,850.537,850.537,False
03-10 07:00,283.059,850.537,850.537,False
03-10 08:00,93.40639999999999,850.5369999999999,850.5369999999999,False
03-10 09:00,54.1865,850.537,850.537,False
03-10 10:00,71.2605,850.537,850.537,False
03-10 11:00,64.5679,850.537,850.537,False
03-10 12:00,45.5197,850.537,850.537,False
03-10 13:00,42.4966,850.537,850.537,False
03-10 14:00,71.027,850.537,850.537,False
03-10 15:00,77.9088,850.5369999999999,850.5369999999999,False
03-10 16:00,111.929,850.5369999999999,850.5369999999999,False
03-10 17:00,271.797,799.6459135187896,799.6459135187896,False
03-10 18:00,192.154,781.8433867793481,781.8433867793481,False
03-10 19:00,372.144,768.0646573358417,768.0646573358417,False
03-10 20:00,528.047,755.8216179963672,755.8216179963672,False
03-10 21:00,599.58,697.9191784152222,697.9191784152222,False
03-10 22:00,830.692,666.6409108354012,666.6409108354012,False
03-10 23:00,830.692,702.0128706069173,702.0128706069173,False
03-11 00:00,830.692,633.1562270865289,633.1562270865289,False
03-11 01:00,830.692,688.4709076787037,688.4709076787037,False
03-11 02:00,830.692,682.4424130521578,682.4424130521578,False
03-11 03:00,830.692,689.4015092827003,689.4015092827003,False
03-11 04:00,830.692,706.3056398780022,706.3056398780022,False
03-11 05:00,830.692,777.625551018091,777.625551018091,False
03-11 06:00,830.692,789.1168012569717,789.1168012569717,False
03-11 07:00,830.692,658.564814142167,658.564814142167,False
03-11 08:00,830.692,850.537,850.537,False
03-11 09:00,830.692,766.9913443262411,766.9913443262411,False
03-11 10:00,828.816,850.537,850.537,False
03-11 11:00,520.569,850.537,850.537,False
03-11 12:00,572.995,850.537,850.537,False
03-11 13:00,368.806,850.537,850.537,False
03-11 14:00,280.596,850.537,850.537,False
03-11 15:00,352.242,850.537,850.537,False
03-11 16:00,407.773,850.537,850.537,False
03-11 17:00,566.375,850.537,850.537,False
03-11 18:00,725.854,800.1106397096313,800.1106397096313,False
03-11 19:00,755.65,721.7364212554218,721.7364212554218,False
03-11 20:00,746.112,707.6688225151181,707.6688225151181,False
03-11 21:00,700.869,640.3785942015431,640.3785942015431,False
03-11 22:00,449.611,640.9354789764759,640.9354789764759,False
03-11 23:00,529.745,620.4417548109366,620.4417548109366,False
03-12 00:00,278.219,627.4666662165569,627.4666662165569,False
03-12 01:00,583.198,583.2774285514704,583.2774285514704,False
03-12 02:00,825.2,612.6681097696145,612.6681097696145,False
03-12 03:00,830.692,611.462124347915,611.462124347915,False
03-12 04:00,657.594,614.4943964682259,614.4943964682259,False
03-12 05:00,830.692,627.800582414358,627.800582414358,False
03-12 06:00,830.692,643.7508107174041,643.7508107174041,False
03-12 07:00,830.692,603.1239933402046,603.1239933402046,False
03-12 08:00,830.692,621.207067695423,621.207067695423,False
03-12 09:00,785.411,753.8293980394329,753.8293980394329,False
03-12 10:00,828.765,541.6764202618269,541.6764202618269,False
03-12 11:00,830.692,547.7645132234896,547.7645132234896,True
03-12 12:00,572.016,603.0250246979866,603.0250246979866,False
03-12 13:00,508.602,593.6595177256613,593.6595177256613,False
03-12 14:00,369.504,598.9568068710004,598.9568068710004,False
03-12 15:00,570.799,580.4327801579338,580.4327801579338,False
03-12 16:00,830.692,546.7460858885216,546.7460858885216,False
03-12 17:00,830.692,679.0382982879116,679.0382982879116,False
03-12 18:00,830.692,850.537,850.537,False
03-12 19:00,830.692,791.0632814231196,791.0632814231196,False
03-12 20:00,830.692,671.2465016659577,671.2465016659577,False
03-12 21:00,830.692,850.537,850.537,False
03-12 22:00,830.692,850.537,850.537,False
03-12 23:00,830.692,751.464420673695,751.464420673695,False
03-13 00:00,830.692,611.4484258112603,611.4484258112603,False
03-13 01:00,830.692,492.8432342551409,492.8432342551409,False
03-13 02:00,830.692,525.8951820369657,525.8951820369657,False
03-13 03:00,830.692,517.6177942453855,517.6177942453855,False
03-13 04:00,830.692,513.7229816145299,513.7229816145299,False
03-13 05:00,830.692,504.5007871820335,504.5007871820335,False
03-13 06:00,830.692,578.6683970268654,578.6683970268654,False
03-13 07:00,830.692,582.1414107243002,582.1414107243002,False
03-13 08:00,830.692,553.8808280045138,553.8808280045138,False
03-13 09:00,830.692,554.9167155059133,554.9167155059133,False
03-13 10:00,830.692,0.0,0.0,False
03-13 11:00,830.692,0.0,0.0,False
03-13 12:00,830.692,0.0,0.0,True
03-13 13:00,830.692,0.0,0.0,True
03-13 14:00,830.692,0.0,0.0,False
03-13 15:00,830.692,594.0566100074836,594.0566100074836,False
03-13 16:00,830.692,850.537,850.537,False
03-13 17:00,830.692,850.537,850.537,False
03-13 18:00,830.692,850.537,850.537,False
03-13 19:00,830.692,708.6753646111428,708.6753646111428,False
03-13 20:00,830.692,701.0555979418344,701.0555979418344,False
03-13 21:00,830.692,850.537,850.537,False
03-13 22:00,830.692,850.537,850.537,False
03-13 23:00,830.692,0.0,0.0,False
03-14 00:00,830.692,850.537,850.537,False
03-14 01:00,830.692,850.5370000000001,850.5370000000001,False
03-14 02:00,830.692,,,False
03-14 03:00,830.692,715.703700863105,715.703700863105,False
03-14 04:00,830.692,720.291536035413,720.291536035413,False
03-14 05:00,830.692,733.5669415169662,733.5669415169662,False
03-14 06:00,799.791,0.0,0.0,False
03-14 07:00,238.136,733.389762112652,733.389762112652,False
03-14 08:00,281.994,726.6466195892893,726.6466195892893,False
03-14 09:00,190.703,689.8800111111111,689.8800111111111,False
03-14 10:00,95.7206,677.0089423405163,677.0089423405163,False
03-14 11:00,70.5948,684.2449882081306,684.2449882081306,False
03-14 12:00,20.565900000000003,682.4378494273612,682.4378494273612,False
03-14 13:00,45.0643,668.3973177308332,668.3973177308332,False
03-14 14:00,117.681,661.2449816483149,661.2449816483149,False
03-14 15:00,184.318,668.0611594314639,668.0611594314639,False
03-14 16:00,341.195,680.2682077798862,680.2682077798862,False
03-14 17:00,355.111,687.5860553874093,687.5860553874093,False
03-14 18:00,830.692,699.908639910188,699.908639910188,False
03-14 19:00,830.692,707.7395630525621,707.7395630525621,False
03-14 20:00,830.692,707.6229974189755,707.6229974189755,False
03-14 21:00,830.692,701.5836930632103,701.5836930632103,False
03-14 22:00,830.692,693.6639517217064,693.6639517217064,False
03-14 23:00,830.692,687.0525719508576,687.0525719508576,False
03-15 00:00,830.692,690.8437891538388,690.8437891538388,False
03-15 01:00,830.692,692.3631495173295,692.3631495173295,False
03-15 02:00,830.692,689.8190070420104,689.8190070420104,False
03-15 03:00,830.692,685.7376878707126,685.7376878707126,False
03-15 04:00,830.692,691.3402787172012,691.3402787172012,False
03-15 05:00,830.692,698.7593566205885,698.7593566205885,False
03-15 06:00,830.692,714.5837173489278,714.5837173489278,False
03-15 07:00,830.692,726.9200329983357,726.9200329983357,False
03-15 08:00,830.692,716.9063042661154,716.9063042661154,False
03-15 09:00,830.692,709.8911544065292,709.8911544065292,False
03-15 10:00,830.692,704.4902231845642,704.4902231845642,False
03-15 11:00,830.692,697.8645134361864,697.8645134361864,False
03-15 12:00,830.692,693.5154895221679,693.5154895221679,False
03-15 13:00,830.692,694.4304098078578,694.4304098078578,False
03-15 14:00,830.692,684.849360487009,684.849360487009,False
03-15 15:00,830.692,682.0399393805188,682.0399393805188,False
03-15 16:00,576.073,699.2054776167612,699.2054776167612,False
03-15 17:00,681.459,719.471915064207,719.471915064207,False
03-15 18:00,830.692,732.5837498835006,732.5837498835006,False
03-15 19:00,830.692,850.537,850.537,False
03-15 20:00,830.692,850.537,850.537,False
03-15 21:00,830.692,619.63861481495,619.63861481495,False
03-15 22:00,429.583,724.7816592702535,724.7816592702535,False
03-15 23:00,810.291,850.537,850.537,False
03-16 00:00,792.714,850.537,850.537,False
03-16 01:00,830.692,850.537,850.537,False
03-16 02:00,830.692,850.537,850.537,False
03-16 03:00,830.692,850.537,850.537,False
03-16 04:00,830.692,850.537,850.537,False
03-16 05:00,830.692,850.537,850.537,False
03-16 06:00,830.692,850.537,850.537,False
03-16 07:00,830.692,705.6523774968207,705.6523774968207,False
03-16 08:00,830.692,850.537,850.537,False
03-16 09:00,830.692,850.5370000000001,850.5370000000001,False
03-16 10:00,830.692,850.5369999999999,850.5369999999999,False
03-16 11:00,830.692,850.537,850.537,False
03-16 12:00,830.692,850.537,850.537,False
03-16 13:00,830.692,850.537,850.537,False
03-16 14:00,830.692,850.537,850.537,False
03-16 15:00,830.692,850.537,850.537,False
03-16 16:00,830.692,850.5369999999999,850.5369999999999,False
03-16 17:00,830.692,850.537,850.537,False
03-16 18:00,830.692,850.537,850.537,False
03-16 19:00,830.692,715.3762059267849,715.3762059267849,False
03-16 20:00,830.692,850.537,850.537,False
03-16 21:00,830.692,850.537,850.537,False
03-16 22:00,830.692,850.537,850.537,False
03-16 23:00,830.692,850.537,850.537,False
03-17 00:00,830.692,850.537,850.537,False
03-17 01:00,830.692,850.537,850.537,False
03-17 02:00,830.692,850.537,850.537,False
03-17 03:00,830.692,850.537,850.537,False
03-17 04:00,830.692,850.537,850.537,False
03-17 05:00,830.692,850.5369999999999,850.5369999999999,False
03-17 06:00,830.692,850.537,850.537,False
03-17 07:00,830.692,850.537,850.537,False
03-17 08:00,830.692,850.537,850.537,False
03-17 09:00,696.448,850.537,850.537,False
03-17 10:00,830.692,850.537,850.537,False
03-17 11:00,830.692,850.537,850.537,False
03-17 12:00,830.692,850.537,850.537,False
03-17 13:00,830.692,850.5370000000001,850.5370000000001,False
03-17 14:00,830.692,850.537,850.537,False
03-17 15:00,830.692,850.5369999999999,850.5369999999999,False
03-17 16:00,830.692,850.537,850.537,False
03-17 17:00,830.692,850.537,850.537,False
03-17 18:00,830.692,850.537,850.537,False
03-17 19:00,830.692,850.537,850.537,False
03-17 20:00,639.685,850.537,850.537,False
03-17 21:00,382.854,850.537,850.537,False
03-17 22:00,454.418,850.537,850.537,False
03-17 23:00,787.989,850.537,850.537,False
03-18 00:00,830.692,850.537,850.537,False
03-18 01:00,830.692,850.537,850.537,False
03-18 02:00,827.91,850.537,850.537,False
03-18 03:00,830.692,850.537,850.537,False
03-18 04:00,830.692,850.537,850.537,False
03-18 05:00,830.692,850.537,850.537,False
03-18 06:00,830.692,850.5370000000001,850.5370000000001,False
03-18 07:00,830.692,850.537,850.537,False
03-18 08:00,830.692,850.537,850.537,False
03-18 09:00,830.692,850.537,850.537,False
03-18 10:00,830.692,850.537,850.537,False
03-18 11:00,828.276,850.537,850.537,False
03-18 12:00,764.024,850.537,850.537,False
03-18 13:00,615.138,850.537,850.537,False
03-18 14:00,600.838,850.537,850.537,False
03-18 15:00,577.111,850.537,850.537,False
03-18 16:00,395.348,850.537,850.537,False
03-18 17:00,257.137,850.537,850.537,False
03-18 18:00,339.443,850.537,850.537,False
03-18 19:00,401.782,778.1571897741615,778.1571897741615,False
03-18 20:00,273.785,746.5487291567079,746.5487291567079,False
03-18 21:00,267.25,721.0837167699066,721.0837167699066,False
03-18 22:00,136.734,694.7886160318466,694.7886160318466,False
03-18 23:00,103.808,674.7653723671713,674.7653723671713,False
03-19 00:00,110.5,652.1062753480523,652.1062753480523,False
03-19 01:00,154.25,622.2623127916486,622.2623127916486,False
03-19 02:00,99.7402,610.2811877571585,610.2811877571585,False
03-19 03:00,52.8467,616.8652105057032,616.8652105057032,False
03-19 04:00,1.83613,650.6102668497148,650.6102668497148,False
03-19 05:00,15.82,677.6420834916976,677.6420834916976,False
03-19 06:00,32.7895,708.5344812646728,708.5344812646728,False
03-19 07:00,18.757099999999998,716.1412496794873,716.1412496794873,False
03-19 08:00,0.0,705.5113682092059,705.5113682092059,False
03-19 09:00,0.0,688.9783164129739,688.9783164129739,False
03-19 10:00,0.0,671.6184551087986,671.6184551087986,False
03-19 11:00,0.0,674.4894029466349,674.4894029466349,False
03-19 12:00,0.0,0.0,0.0,False
03-19 13:00,0.0,681.7187491208463,681.7187491208463,False
03-19 14:00,27.6773,850.537,850.537,True
03-19 15:00,41.311800000000005,0.0,0.0,False
03-19 16:00,90.8468,691.7044930054619,691.7044930054619,False
03-19 17:00,173.578,850.5369999999999,850.5369999999999,False
03-19 18:00,404.388,850.537,850.537,False
03-19 19:00,459.201,850.5369999999999,850.5369999999999,False
03-19 20:00,468.842,850.537,850.537,False
03-19 21:00,739.121,850.537,850.537,False
03-19 22:00,830.692,850.5369999999999,850.5369999999999,False
03-19 23:00,830.692,733.1079338797238,733.1079338797238,False
03-20 00:00,830.692,850.537,850.537,False
03-20 01:00,739.746,850.537,850.537,False
03-20 02:00,830.692,850.537,850.537,False
03-20 03:00,830.692,850.537,850.537,False
03-20 04:00,830.692,850.537,850.537,False
03-20 05:00,830.692,850.537,850.537,False
03-20 06:00,830.692,850.537,850.537,False
03-20 07:00,830.692,850.537,850.537,False
03-20 08:00,830.692,850.537,850.537,False
03-20 09:00,830.692,850.537,850.537,False
03-20 10:00,830.692,850.537,850.537,False
03-20 11:00,830.692,850.537,850.537,False
03-20 12:00,830.664,850.5369999999999,850.5369999999999,False
03-20 13:00,830.692,0.0,0.0,True
03-20 14:00,382.555,0.0,0.0,True
03-20 15:00,308.05,850.537,850.537,True
03-20 16:00,204.044,850.5369999999999,850.5369999999999,False
03-20 17:00,0.0,850.537,850.537,False
03-20 18:00,0.0,850.537,850.537,False
03-20 19:00,176.128,850.537,850.537,False
03-20 20:00,572.504,850.537,850.537,False
03-20 21:00,830.692,850.537,850.537,False
03-20 22:00,830.692,722.7354397830836,722.7354397830836,False
03-20 23:00,779.227,850.537,850.537,False
03-21 00:00,830.692,850.537,850.537,False
03-21 01:00,830.692,850.5370000000001,850.5370000000001,False
03-21 02:00,830.692,850.5370000000001,850.5370000000001,False
03-21 03:00,830.692,850.5370000000001,850.5370000000001,False
03-21 04:00,830.692,850.537,850.537,False
03-21 05:00,830.692,850.537,850.537,False
03-21 06:00,830.692,850.5370000000001,850.5370000000001,False
03-21 07:00,830.692,850.537,850.537,False
