Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Avoided Emissions (lbs CO2),Curtailed
01-18 15:00,32.4841,850.537,850.537,27628.9289617,False
01-18 16:00,1.21684,850.537,850.537,1034.96744308,False
01-18 17:00,2.15646,850.5369999999999,850.5369999999999,1834.14901902,False
01-18 18:00,39.0922,850.5369999999999,850.5369999999999,33249.362511399995,False
01-18 19:00,35.7311,722.1471785530601,722.1471785530601,25803.113051597247,False
01-18 20:00,36.125800000000005,850.5369999999999,850.5369999999999,30726.3295546,False
01-18 21:00,52.348699999999994,850.537,850.537,44524.5062519,False
01-18 22:00,43.8716,850.537,850.537,37314.419049200005,False
01-18 23:00,31.1504,850.5369999999999,850.5369999999999,26494.5677648,False
01-19 00:00,31.8652,850.537,850.537,27102.531612400002,False
01-19 01:00,22.1528,670.3812530168678,670.3812530168678,14850.821821832069,False
01-19 02:00,30.1324,850.5370000000001,850.5370000000001,25628.721098800004,False
01-19 03:00,84.5206,850.537,850.537,71887.8975622,False
01-19 04:00,87.282,850.537,850.537,74236.570434,False
01-19 05:00,51.7623,850.537,850.537,44025.7513551,False
01-19 06:00,62.5283,850.5370000000001,850.5370000000001,53182.63269710001,False
01-19 07:00,97.3797,850.5370000000001,850.5370000000001,82825.03789890002,False
01-19 08:00,175.655,850.537,850.537,149401.076735,False
01-19 09:00,117.862,850.537,850.537,100245.991894,False
01-19 10:00,110.704,850.537,850.537,94157.848048,False
01-19 11:00,82.1537,,,0.0,False
01-19 12:00,130.771,,,0.0,False
01-19 13:00,205.895,850.537,850.537,175121.31561500003,False
01-19 14:00,244.246,850.5370000000001,850.5370000000001,207740.26010200006,False
01-19 15:00,149.697,850.5370000000001,850.5370000000001,127322.83728900002,False
01-19 16:00,157.609,0.0,0.0,0.0,False
01-19 17:00,263.091,850.537,850.537,223768.629867,False
01-19 18:00,263.12,850.537,850.537,223793.29544000002,False
01-19 19:00,806.305,850.5369999999999,850.5369999999999,685792.2357849999,False
01-19 20:00,830.692,850.537,850.537,706534.281604,False
01-19 21:00,830.692,850.537,850.537,706534.281604,False
01-19 22:00,829.745,850.537,850.537,705728.823065,False
01-19 23:00,783.161,850.537,850.537,666107.407457,False
01-20 00:00,830.692,850.537,850.537,706534.281604,False
01-20 01:00,830.692,850.537,850.537,706534.281604,False
01-20 02:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-20 03:00,830.692,850.537,850.537,706534.281604,False
01-20 04:00,830.692,850.537,850.537,706534.281604,False
01-20 05:00,830.692,850.537,850.537,706534.281604,False
01-20 06:00,830.692,850.5370000000001,850.5370000000001,706534.2816040001,False
01-20 07:00,830.692,850.537,850.537,706534.281604,False
01-20 08:00,830.692,2277.021,0,872861.2528945074,False
01-20 09:00,830.633,0.0,0.0,0.0,False
01-20 10:00,709.673,850.537,850.537,603603.144401,False
01-20 11:00,829.242,850.537,850.537,705301.002954,False
01-20 12:00,830.692,850.537,850.537,706534.281604,False
01-20 13:00,776.465,850.537,850.537,660412.211705,False
01-20 14:00,567.753,850.537,850.537,482894.93336100003,False
01-20 15:00,822.332,850.537,850.537,699423.792284,False
01-20 16:00,663.854,850.537,850.537,564632.3895980001,False
01-20 17:00,333.404,2277.021,0,641040.806597649,False
01-20 18:00,347.456,850.537,850.537,295524.183872,False
01-20 19:00,410.598,850.537,850.537,349228.791126,False
01-20 20:00,581.152,850.5369999999999,850.5369999999999,494291.27862399997,False
01-20 21:00,586.681,850.537,850.537,498993.89769700007,False
01-20 22:00,439.793,850.537,850.537,374060.218841,False
01-20 23:00,630.877,850.537,850.537,536584.230949,False
01-21 00:00,520.968,2277.021,0,647773.0350738771,False
01-21 01:00,543.805,850.537,850.537,462526.273285,False
01-21 02:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-21 03:00,830.692,850.537,850.537,706534.281604,False
01-21 04:00,830.692,850.537,850.537,706534.281604,False
01-21 05:00,830.692,850.537,850.537,706534.281604,False
01-21 06:00,508.171,850.537,850.537,432218.23782700003,False
01-21 07:00,556.837,850.537,850.537,473610.471469,False
01-21 08:00,829.523,850.537,850.537,705540.0038510001,False
01-21 09:00,606.304,850.537,850.537,515683.985248,False
01-21 10:00,615.557,0.0,0.0,0.0,False
01-21 11:00,431.187,850.537,850.537,366740.497419,False
01-21 12:00,169.705,850.537,850.537,144340.38158500002,False
01-21 13:00,103.994,907.0631128157031,907.0631128157031,94329.12135415623,False
01-21 14:00,134.363,850.537,850.537,114280.702931,False
01-21 15:00,159.294,850.537,850.537,135485.44087800002,False
01-21 16:00,106.765,850.537,850.537,90807.582805,False
01-21 17:00,126.506,850.537,850.537,107598.03372200001,False
01-21 18:00,135.137,850.537,850.537,114939.018569,False
01-21 19:00,47.670199999999994,893.6709231452617,893.6709231452617,42601.471640519245,False
01-21 20:00,35.277,850.537,850.537,30004.393749000003,False
01-21 21:00,77.284,891.6294358323403,891.6294358323403,68908.68931886659,False
01-21 22:00,195.891,850.537,850.537,166612.543467,False
01-21 23:00,261.864,850.5369999999999,850.5369999999999,222725.02096799997,False
01-22 00:00,411.83,850.537,850.537,350276.65271,False
01-22 01:00,624.132,850.537,850.537,530847.358884,False
01-22 02:00,763.357,850.537,850.537,649263.372709,False
01-22 03:00,397.045,850.5370000000001,850.5370000000001,337701.4631650001,False
01-22 04:00,482.88,2277.021,0,597881.7208185169,False
01-22 05:00,534.387,850.537,850.537,454515.915819,False
01-22 06:00,827.722,758.382803970708,758.382803970708,627730.1312682424,False
01-22 07:00,828.152,850.537,850.537,704373.9176240001,False
01-22 08:00,830.156,850.537,850.537,706078.393772,False
01-22 09:00,733.342,850.537,850.537,623734.504654,False
01-22 10:00,830.692,850.537,850.537,706534.281604,False
01-22 11:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-22 12:00,830.692,850.537,850.537,706534.281604,False
01-22 13:00,830.692,850.537,850.537,706534.281604,False
01-22 14:00,830.692,850.537,850.537,706534.281604,False
01-22 15:00,830.692,850.537,850.537,706534.281604,False
01-22 16:00,830.692,850.537,850.537,706534.281604,False
01-22 17:00,830.692,850.537,850.537,706534.281604,False
01-22 18:00,830.692,850.537,850.537,706534.281604,False
01-22 19:00,830.692,850.537,850.537,706534.281604,False
01-22 20:00,830.692,850.537,850.537,706534.281604,False
01-22 21:00,830.692,850.537,850.537,706534.281604,False
01-22 22:00,830.692,850.537,850.537,706534.281604,False
01-22 23:00,830.692,850.537,850.537,706534.281604,False
01-23 00:00,830.692,850.537,850.537,706534.281604,False
01-23 01:00,830.692,850.537,850.537,706534.281604,False
01-23 02:00,830.692,850.537,850.537,706534.281604,False
01-23 03:00,830.692,850.537,850.537,706534.281604,False
01-23 04:00,830.692,850.537,850.537,706534.281604,False
01-23 05:00,830.692,850.537,850.537,706534.281604,False
01-23 06:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-23 07:00,830.692,850.537,850.537,706534.281604,False
01-23 08:00,830.692,850.537,850.537,706534.281604,False
01-23 09:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-23 10:00,768.048,850.537,850.537,653253.241776,False
01-23 11:00,568.681,850.537,850.537,483684.23169700004,False
01-23 12:00,541.459,0.0,0.0,0.0,True
01-23 13:00,623.656,698.4593049648756,698.4593049648756,0.0,True
01-23 14:00,827.442,697.6079334975369,697.6079334975369,577230.103709069,False
01-23 15:00,670.849,708.7368315433325,708.7368315433325,475455.39470401313,False
01-23 16:00,600.058,722.8868384599646,722.8868384599646,433774.0305126094,False
01-23 17:00,489.674,657.6296617205852,657.6296617205852,322024.1469733658,False
01-23 18:00,688.65,728.9466996151767,728.9466996151767,501989.14468999143,False
01-23 19:00,701.036,703.8485169668654,703.8485169668654,493423.1489403834,False
01-23 20:00,830.692,728.9266597604715,728.9266597604715,605513.5448497456,False
01-23 21:00,830.692,725.4462048078872,725.4462048078872,602622.3587642735,False
01-23 22:00,830.692,721.1425182064761,721.1425182064761,599047.3207339741,False
01-23 23:00,828.989,706.0787514368861,706.0787514368861,585331.5180749128,False
01-24 00:00,805.697,758.9202334678416,758.9202334678416,611459.7553443396,False
01-24 01:00,785.648,850.537,850.537,668222.692976,False
01-24 02:00,827.349,850.537,850.537,703690.9364130001,False
01-24 03:00,827.545,691.1762737311922,691.1762737311922,571979.4694448794,False
01-24 04:00,827.295,850.537,850.537,703645.007415,False
01-24 05:00,698.151,850.537,850.537,593803.257087,False
01-24 06:00,588.916,850.5369999999999,850.5369999999999,500894.847892,False
01-24 07:00,554.023,931.0401640095833,931.0401640095833,515817.6647850814,False
01-24 08:00,494.857,911.9858179613944,911.9858179613944,451302.5659189218,False
01-24 09:00,356.534,850.5369999999999,850.5369999999999,303245.35875799996,False
01-24 10:00,187.716,850.537,850.537,159659.403492,False
01-24 11:00,69.3977,850.537,850.537,59025.3115649,False
01-24 12:00,63.0387,850.5369999999999,850.5369999999999,53616.746781899994,False
01-24 13:00,225.74,850.537,850.537,192000.22238000002,False
01-24 14:00,278.39,850.537,850.537,236780.99543,False
01-24 15:00,232.412,850.5369999999999,850.5369999999999,197675.005244,False
01-24 16:00,196.61,850.537,850.537,167224.07957000003,False
01-24 17:00,304.372,656.6673371606812,656.6673371606812,199871.15074627087,False
01-24 18:00,558.705,850.5369999999999,850.5369999999999,475199.274585,False
01-24 19:00,433.169,850.537,850.537,368426.261753,False
01-24 20:00,829.739,850.537,850.537,705723.719843,False
01-24 21:00,709.754,0.0,0.0,0.0,False
01-24 22:00,641.515,850.537,850.537,545632.243555,False
01-24 23:00,830.692,850.537,850.537,706534.281604,False
01-25 00:00,523.424,0.0,0.0,0.0,False
01-25 01:00,830.692,850.537,850.537,706534.281604,False
01-25 02:00,830.692,850.537,850.537,706534.281604,False
01-25 03:00,830.692,850.537,850.537,706534.281604,False
01-25 04:00,830.692,0.0,0,143785.5149626094,False
01-25 05:00,830.692,850.537,850.537,706534.281604,False
01-25 06:00,830.692,2277.021,0,916540.6311999203,False
01-25 07:00,830.692,850.537,850.537,706534.281604,False
01-25 08:00,830.692,906.2689858635288,906.2689858635288,752830.3964049465,False
01-25 09:00,830.692,899.0295634172645,899.0295634172645,746816.6660942143,False
01-25 10:00,830.692,850.537,850.537,706534.281604,False
01-25 11:00,830.692,850.537,850.537,706534.281604,False
01-25 12:00,830.692,850.537,850.537,706534.281604,False
01-25 13:00,830.692,850.537,850.537,706534.281604,False
01-25 14:00,830.692,850.537,850.537,706534.281604,False
01-25 15:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-25 16:00,830.692,850.537,850.537,706534.281604,False
01-25 17:00,830.692,850.537,850.537,706534.281604,False
01-25 18:00,830.692,850.537,850.537,706534.281604,False
01-25 19:00,830.692,850.537,850.537,706534.281604,False
01-25 20:00,830.692,897.988968584087,897.988968584087,745952.2522910525,False
01-25 21:00,830.692,850.537,850.537,706534.281604,False
01-25 22:00,742.339,850.537,850.537,631386.7860430001,False
01-25 23:00,298.658,850.537,850.537,254019.67934600002,False
01-26 00:00,539.482,850.5369999999999,850.5369999999999,458849.40183399996,False
01-26 01:00,387.627,850.537,850.537,329691.105699,False
01-26 02:00,280.976,850.5369999999999,850.5369999999999,238980.48411199998,False
01-26 03:00,488.484,850.5369999999999,850.5369999999999,415473.71590799995,False
01-26 04:00,516.604,850.537,850.537,439390.8163480001,False
01-26 05:00,519.537,850.537,850.537,441885.44136900007,False
01-26 06:00,830.692,850.537,850.537,706534.281604,False
01-26 07:00,830.692,850.537,850.537,706534.281604,False
01-26 08:00,830.692,850.537,850.537,706534.281604,False
01-26 09:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-26 10:00,830.692,850.537,850.537,706534.281604,False
01-26 11:00,830.692,850.537,850.537,706534.281604,False
01-26 12:00,830.692,850.537,850.537,706534.281604,False
01-26 13:00,830.692,850.537,850.537,706534.281604,False
01-26 14:00,830.692,850.537,850.537,706534.281604,False
01-26 15:00,830.692,850.537,850.537,706534.281604,False
01-26 16:00,830.692,850.537,850.537,706534.281604,False
01-26 17:00,830.692,850.537,850.537,706534.281604,False
01-26 18:00,830.646,850.537,850.537,706495.156902,False
01-26 19:00,830.692,850.537,850.537,706534.281604,False
01-26 20:00,830.692,850.537,850.537,706534.281604,False
01-26 21:00,797.784,850.537,850.537,678544.810008,False
01-26 22:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-26 23:00,245.938,850.537,850.537,209179.368706,False
01-27 00:00,310.754,850.537,850.537,264307.774898,False
01-27 01:00,436.475,850.537,850.537,371238.13707500004,False
01-27 02:00,167.609,850.537,850.537,142557.656033,False
01-27 03:00,354.584,2277.021,0,618003.1621335837,False
01-27 04:00,692.932,850.537,850.537,589364.3044840001,False
01-27 05:00,828.049,850.537,850.537,704286.312313,False
01-27 06:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
01-27 07:00,830.692,850.537,850.537,706534.281604,False
01-27 08:00,830.692,850.537,850.537,706534.281604,False
01-27 09:00,830.692,850.537,850.537,706534.281604,False
01-27 10:00,830.692,850.537,850.537,706534.281604,False
01-27 11:00,830.692,850.537,850.537,706534.281604,False
01-27 12:00,830.692,850.537,850.537,706534.281604,False
01-27 13:00,830.692,850.537,850.537,706534.281604,False
01-27 14:00,830.692,850.537,850.537,706534.281604,False
01-27 15:00,830.692,850.537,850.537,706534.281604,False
01-27 16:00,830.692,850.537,850.537,706534.281604,False
01-27 17:00,830.692,850.537,850.537,706534.281604,False
01-27 18:00,830.692,850.537,850.537,706534.281604,False
01-27 19:00,830.692,850.537,850.537,706534.281604,False
01-27 20:00,830.692,850.537,850.537,706534.281604,False
01-27 21:00,830.692,850.537,850.537,706534.281604,False
01-27 22:00,830.692,850.537,850.537,706534.281604,False
01-27 23:00,830.692,850.537,850.537,706534.281604,False
01-28 00:00,830.692,850.537,850.537,706534.281604,False
01-28 01:00,830.692,850.537,850.537,706534.281604,False
01-28 02:00,830.692,850.537,850.537,706534.281604,False
01-28 03:00,830.692,850.537,850.537,706534.281604,False
01-28 04:00,830.692,850.537,850.537,706534.281604,False
01-28 05:00,830.692,850.537,850.537,706534.281604,False
01-28 06:00,830.692,850.537,850.537,706534.281604,False
01-28 07:00,830.692,0.0,0.0,0.0,False
01-28 08:00,830.692,850.537,850.537,706534.281604,False
01-28 09:00,830.692,850.537,850.537,706534.281604,False
01-28 10:00,830.692,0.0,0.0,0.0,False
01-28 11:00,830.692,727.9113248417599,727.9113248417599,604670.1142554512,False
01-28 12:00,830.692,850.537,850.537,706534.281604,False
01-28 13:00,830.692,850.537,850.537,706534.281604,False
01-28 14:00,789.8,850.537,850.537,671754.1226,False
01-28 15:00,504.542,850.537,850.537,429131.63905399997,False
01-28 16:00,830.45,850.537,850.537,706328.4516500001,False
01-28 17:00,830.692,850.537,850.537,706534.281604,False
01-28 18:00,830.692,3374.668,0,916548.2373410702,False
01-28 19:00,716.266,850.537,850.537,609210.734842,False
01-28 20:00,225.375,850.537,850.537,191689.77637500002,False
01-28 21:00,360.99,850.537,850.537,307035.35163000005,False
01-28 22:00,830.692,850.537,850.537,706534.281604,False
01-28 23:00,785.331,850.537,850.537,667953.072747,False
01-29 00:00,829.822,850.537,850.537,705794.314414,False
01-29 01:00,624.352,879.3575757552007,879.3575757552007,549028.661137911,False
01-29 02:00,827.805,850.537,850.537,704078.781285,False
01-29 03:00,830.692,728.4629146414342,728.4629146414342,605128.3154893222,False
01-29 04:00,830.498,850.5369999999999,850.5369999999999,706369.277426,False
01-29 05:00,814.731,980.3342865836175,980.3342865836175,798708.7336425573,False
01-29 06:00,545.446,850.537,850.537,463922.00450200005,False
01-29 07:00,365.655,757.0799788185503,757.0799788185503,276830.079654897,False
01-29 08:00,676.038,760.845937496454,760.845937496454,514360.76589322777,False
01-29 09:00,830.692,0.0,0.0,0.0,False
01-29 10:00,662.203,850.537,850.537,563228.153011,False
01-29 11:00,622.161,850.537,850.537,529170.9504569999,False
01-29 12:00,560.118,766.5302608478511,766.5302608478511,429347.3966455767,False
01-29 13:00,361.788,762.4830162823584,762.4830162823584,275857.20549476193,False
01-29 14:00,445.586,761.2716208751104,761.2716208751104,339211.97645925696,False
01-29 15:00,511.956,759.7286841381247,759.7286841381247,388947.65821661777,False
01-29 16:00,830.692,762.7698237609552,762.7698237609552,633626.7904396354,False
01-29 17:00,830.692,763.4116528568177,763.4116528568177,634159.9527349356,False
01-29 18:00,830.692,632.5904702399641,632.5904702399641,525487.8429045763,False
01-29 19:00,814.107,760.6251211450774,760.6251211450774,619230.2355000555,False
01-29 20:00,830.692,762.9940368982494,762.9940368982494,633813.0424990806,False
01-29 21:00,830.692,758.9943029180631,758.9943029180631,630490.4954796117,False
01-29 22:00,830.692,1084.9921858702846,1084.9921858702846,901294.3288649585,False
01-29 23:00,830.692,850.537,850.537,706534.281604,False
01-30 00:00,489.645,761.4266426634663,761.4266426634663,372828.74844695296,False
01-30 01:00,545.808,760.7246564573198,760.7246564573198,415209.6032916568,False
01-30 02:00,830.692,757.6723033834338,757.6723033834338,629392.3210421914,False
01-30 03:00,830.692,848.8254630192118,848.8254630192118,705112.5215263552,False
01-30 04:00,830.692,850.537,850.537,706534.281604,False
01-30 05:00,830.692,850.537,850.537,706534.281604,False
01-30 06:00,830.692,0.0,0.0,0.0,False
01-30 07:00,733.121,850.537,850.537,623546.535977,False
01-30 08:00,830.692,850.537,850.537,706534.281604,False
01-30 09:00,402.839,850.537,850.537,342629.474543,False
01-30 10:00,250.861,850.537,850.537,213366.562357,False
01-30 11:00,289.247,850.537,850.537,246015.27563900003,False
01-30 12:00,383.467,850.537,850.537,326152.871779,False
01-30 13:00,509.914,850.537,850.537,433700.723818,False
01-30 14:00,537.831,850.537,850.537,457445.16524700006,False
